trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_038.trj,337.60,-0.01,-249.50,0.00,0.00,0.00,7.91,3.41,-5.96,-5.96,1.75,-7.80,6:16,rear end,5.48,264.96,149,1,2,4.76,2.07,269.93,3.87,1.65,-0.01,-249.50,-0.01,-249.50,160,1,2,4.64,2.00,262.13,7.20,1.75,-1.44,-244.74,-1.44,-244.74,1.00,99.00,99.00,
left turn real_038.trj,347.60,5.32,-370.03,0.00,0.00,0.00,5.07,3.42,-0.70,-0.70,1.82,-14.90,6:30,rear end,1.60,75.70,159,5,2,4.21,2.00,90.60,0.00,1.60,5.32,-370.03,5.32,-370.03,163,5,2,3.75,1.99,75.70,3.42,1.82,6.71,-374.05,6.71,-374.05,1.00,99.00,99.00,
left turn real_038.trj,356.60,5.32,-369.76,0.00,0.00,0.00,7.61,6.64,0.96,0.96,3.53,-9.93,6:20,rear end,3.11,80.67,159,5,2,4.21,2.00,90.60,0.00,3.11,5.32,-369.76,5.32,-369.76,167,5,2,3.75,1.99,80.67,6.64,3.53,6.80,-373.81,6.80,-373.81,1.00,99.00,99.00,
left turn real_038.trj,368.60,8.13,-304.17,0.00,0.00,0.00,7.61,5.46,2.11,2.11,2.90,0.00,6:00,rear end,2.90,90.60,167,5,1,3.75,1.99,90.60,0.00,2.90,8.13,-304.17,8.13,-304.17,169,10005,1,4.21,2.00,90.60,5.46,2.56,8.17,-307.92,8.17,-307.92,1.00,99.00,99.00,
left turn real_038.trj,369.40,8.08,-299.60,0.00,0.00,0.00,8.26,7.20,2.11,2.11,3.63,-11.68,6:23,rear end,3.57,78.92,165,5,1,4.36,1.97,90.60,0.00,3.57,8.08,-299.60,8.08,-299.60,169,10005,1,4.21,2.00,78.92,7.20,3.63,8.93,-302.97,8.93,-302.97,1.00,99.00,99.00,
left turn real_038.trj,371.40,5.32,-369.76,0.00,0.00,0.00,5.97,4.63,0.00,0.00,2.32,-12.57,6:25,rear end,2.32,78.03,159,5,2,4.21,2.00,90.60,0.00,2.32,5.32,-369.76,5.32,-369.76,172,5,2,4.21,2.00,78.03,4.63,2.32,6.74,-374.09,6.74,-374.09,1.00,99.00,99.00,
left turn real_038.trj,409.00,5.42,-379.50,0.00,0.00,0.00,6.71,5.14,0.22,0.22,2.85,-11.63,6:23,rear end,2.85,78.97,186,5,2,4.01,1.85,90.60,0.00,2.85,5.42,-379.50,5.42,-379.50,190,5,2,4.64,2.00,78.97,5.14,2.28,6.81,-383.88,6.81,-383.88,1.00,99.00,99.00,
left turn real_038.trj,415.00,5.42,-379.50,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.25,-27.06,6:54,rear end,0.25,63.54,186,5,2,4.01,1.85,90.60,0.00,0.25,5.42,-379.50,5.42,-379.50,192,5,2,3.75,1.99,63.54,0.49,0.25,6.35,-383.49,6.35,-383.49,1.00,99.00,99.00,
left turn real_038.trj,438.40,-0.02,-260.26,0.00,0.00,0.00,5.33,2.88,2.40,2.40,1.64,-22.06,6:44,rear end,1.24,247.87,149,1,2,4.76,2.07,269.93,0.00,1.24,-0.02,-260.26,-0.02,-260.26,162,1,2,4.01,1.85,247.87,2.88,1.64,-1.19,-255.86,-1.19,-255.86,1.00,99.00,99.00,
left turn real_038.trj,439.40,-2.48,-259.95,0.00,0.00,0.00,8.10,2.62,0.63,0.63,1.43,15.70,5:29,rear end,6.36,263.23,162,1,1,4.01,1.85,253.42,5.33,1.43,-2.48,-259.95,-2.48,-259.95,189,10007,1,4.61,1.95,269.12,7.32,1.19,-3.56,-256.06,-3.56,-256.06,1.00,99.00,99.00,
left turn real_038.trj,440.60,0.04,-204.14,0.00,0.00,0.00,2.92,2.92,2.44,2.44,1.53,-20.71,6:41,rear end,1.53,249.22,202,1,2,4.61,1.95,269.93,0.00,1.53,0.04,-204.14,0.04,-204.14,205,1,2,4.76,2.07,249.22,2.92,1.40,-1.07,-199.45,-1.07,-199.45,1.00,99.00,99.00,
left turn real_038.trj,442.40,0.03,-216.39,0.00,0.00,0.00,5.69,5.15,2.61,2.61,2.73,-16.67,6:33,rear end,2.45,253.38,185,1,2,4.21,2.00,269.93,0.04,2.41,0.03,-216.39,0.03,-216.39,199,1,1,3.75,1.99,253.26,5.18,2.73,-1.98,-214.33,-1.98,-214.33,1.00,99.00,99.00,
left turn real_038.trj,458.00,5.52,-388.71,0.00,0.00,0.00,5.47,3.13,-0.79,-0.79,1.59,-15.08,6:30,rear end,1.59,75.52,198,5,2,4.61,1.95,90.60,0.00,1.59,5.52,-388.71,5.52,-388.71,209,5,2,4.64,2.00,75.52,3.13,1.54,6.82,-393.37,6.82,-393.37,1.00,99.00,99.00,
left turn real_038.trj,492.20,5.17,-355.18,0.00,0.00,0.00,2.68,2.60,-1.33,-1.33,1.32,-16.18,6:32,rear end,1.32,74.42,198,5,2,4.61,1.95,90.60,0.00,1.32,5.17,-355.18,5.17,-355.18,217,5,2,4.64,2.00,74.42,2.60,1.28,6.44,-359.84,6.44,-359.84,1.00,99.00,99.00,
left turn real_038.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.79,0.16,0.16,6.40,-9.56,6:19,rear end,6.40,260.37,218,1,1,4.21,2.00,269.93,0.00,6.40,-3.53,-264.49,-3.53,-264.49,222,10007,1,4.21,2.00,260.37,12.79,6.40,-4.32,-260.63,-4.32,-260.63,1.00,99.00,99.00,
left turn real_038.trj,536.20,7.68,-383.84,0.00,0.00,0.00,5.78,5.12,-1.86,-1.86,2.60,42.09,4:36,lane change,3.21,84.89,236,5,1,4.64,2.00,48.51,0.94,2.52,7.68,-383.84,7.68,-383.84,239,5,2,4.61,1.95,90.60,5.78,2.60,5.51,-388.09,5.51,-388.09,1.00,99.00,99.00,
left turn real_038.trj,545.60,5.43,-379.96,0.00,0.00,0.00,0.62,0.62,0.67,0.67,0.32,-27.09,6:54,rear end,0.30,63.51,239,5,2,4.61,1.95,90.60,0.00,0.30,5.43,-379.96,5.43,-379.96,242,5,2,4.21,2.00,63.51,0.62,0.32,6.33,-384.46,6.33,-384.46,1.00,99.00,99.00,
left turn real_038.trj,552.20,5.48,-384.76,0.00,0.00,0.00,5.00,5.00,-0.72,-0.72,2.50,-11.66,6:23,rear end,2.50,78.94,246,5,2,4.01,1.85,90.60,0.00,2.50,5.48,-384.76,5.48,-384.76,248,5,2,3.75,1.99,78.94,5.00,2.50,6.92,-388.70,6.92,-388.70,1.00,99.00,99.00,
left turn real_038.trj,568.40,-0.04,-272.55,0.00,0.00,0.00,5.23,5.23,2.09,2.09,2.70,-16.36,6:33,rear end,2.70,253.57,214,10006,1,4.21,2.00,269.93,0.00,2.70,-0.04,-272.55,-0.04,-272.55,220,1,1,4.61,1.95,253.57,5.23,2.53,-2.46,-271.83,-2.46,-271.83,1.00,99.00,99.00,
left turn real_038.trj,574.00,-0.03,-265.91,0.00,0.00,0.00,5.77,3.88,2.53,2.53,2.16,-17.93,6:36,rear end,1.73,252.00,223,1,2,4.64,2.00,269.93,0.00,1.73,-0.03,-265.91,-0.03,-265.91,225,1,2,4.01,1.85,252.00,3.88,2.16,-1.28,-261.46,-1.28,-261.46,1.00,99.00,99.00,
left turn real_038.trj,575.60,0.03,-213.60,0.00,0.00,0.00,5.96,3.62,2.55,2.55,1.92,-17.40,6:35,rear end,2.14,254.51,256,1,2,4.21,2.00,269.93,0.47,1.70,0.03,-213.60,0.03,-213.60,261,1,2,3.75,1.99,252.53,4.07,1.92,-1.26,-209.54,-1.26,-209.54,1.00,99.00,99.00,
left turn real_038.trj,583.20,5.37,-374.77,0.00,0.00,0.00,0.58,0.58,0.62,0.62,0.29,-27.78,6:56,rear end,0.29,62.82,246,5,2,4.01,1.85,90.60,0.00,0.29,5.37,-374.77,5.37,-374.77,258,5,2,4.01,1.85,62.82,0.58,0.29,6.25,-378.86,6.25,-378.86,1.00,99.00,99.00,
left turn real_038.trj,587.20,-0.04,-272.68,0.00,0.00,0.00,5.73,3.84,2.54,2.54,2.01,-19.41,6:39,rear end,2.01,250.52,214,10006,1,4.21,2.00,269.93,0.00,2.01,-0.04,-272.68,-0.04,-272.68,223,1,1,4.64,2.00,250.52,3.84,1.83,-1.41,-268.75,-1.41,-268.75,1.00,99.00,99.00,
left turn real_038.trj,589.60,5.47,-384.44,0.00,0.00,0.00,1.45,0.77,1.34,1.34,0.42,-26.84,6:54,rear end,0.65,71.12,262,5,2,4.61,1.95,90.60,0.34,0.35,5.47,-384.44,5.47,-384.44,266,5,2,3.75,1.99,63.76,1.06,0.42,6.41,-388.77,6.41,-388.77,1.00,99.00,99.00,
left turn real_038.trj,635.20,5.34,-371.61,0.00,0.00,0.00,7.42,5.78,-1.61,-1.61,3.02,-9.89,6:20,rear end,2.96,81.07,283,5,2,4.76,2.07,90.60,0.21,2.76,5.34,-371.61,5.34,-371.61,284,5,2,4.61,1.95,80.71,5.98,3.02,6.79,-376.35,6.79,-376.35,1.00,99.00,99.00,
left turn real_038.trj,650.80,5.44,-380.77,0.00,0.00,0.00,0.80,0.67,-1.71,-1.71,0.37,-21.09,6:42,rear end,0.50,71.97,287,5,2,3.75,1.99,90.60,0.13,0.37,5.44,-380.77,5.44,-380.77,290,5,2,4.64,2.00,69.51,0.80,0.30,6.35,-385.04,6.35,-385.04,1.00,99.00,99.00,
left turn real_038.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.48,12.48,-0.25,-0.25,7.11,-12.06,6:24,rear end,5.37,257.87,288,1,1,4.76,2.07,269.93,0.00,5.37,-3.53,-263.89,-3.53,-263.89,292,10007,1,4.01,1.85,257.87,12.48,7.11,-4.54,-261.33,-4.54,-261.33,1.00,99.00,99.00,
left turn real_038.trj,666.00,-3.53,-263.89,0.00,0.00,0.00,11.78,11.75,0.15,0.15,6.70,-10.40,6:21,rear end,5.05,259.52,288,1,1,4.76,2.07,269.93,0.00,5.05,-3.53,-263.89,-3.53,-263.89,293,10007,1,4.01,1.85,259.52,11.75,6.70,-4.36,-260.77,-4.36,-260.77,1.00,99.00,99.00,
left turn real_038.trj,669.40,5.39,-376.27,0.00,0.00,0.00,1.73,1.73,-0.98,-0.98,0.91,-19.35,6:39,rear end,0.91,71.25,285,5,2,4.21,2.00,90.60,0.00,0.91,5.39,-376.27,5.39,-376.27,297,5,2,4.64,2.00,71.25,1.73,0.82,6.58,-380.70,6.58,-380.70,1.00,99.00,99.00,
left turn real_038.trj,716.40,-0.04,-272.80,0.00,0.00,0.00,6.03,4.32,2.95,2.95,2.18,-18.88,6:38,rear end,2.18,251.05,317,10006,1,4.21,2.00,269.93,0.00,2.18,-0.04,-272.80,-0.04,-272.80,320,1,1,4.36,1.97,251.05,4.32,2.14,-1.53,-269.23,-1.53,-269.23,1.00,99.00,99.00,
left turn real_038.trj,721.40,5.65,-400.85,0.00,0.00,0.00,0.77,0.57,1.32,1.32,0.33,-27.45,6:55,rear end,0.46,71.05,314,5,2,4.76,2.07,90.60,0.24,0.25,5.65,-400.85,5.65,-400.85,328,5,2,4.01,1.85,63.15,0.77,0.33,6.53,-405.36,6.53,-405.36,1.00,99.00,99.00,
left turn real_038.trj,729.00,5.60,-396.12,0.00,0.00,0.00,4.46,4.38,-0.59,-0.59,2.29,-12.52,6:25,rear end,2.09,78.08,314,5,2,4.76,2.07,90.60,0.00,2.09,5.60,-396.12,5.60,-396.12,334,5,2,4.61,1.95,78.08,4.38,2.29,6.98,-400.86,6.98,-400.86,1.00,99.00,99.00,
left turn real_038.trj,734.20,5.60,-396.12,0.00,0.00,0.00,0.52,0.47,0.21,0.21,0.26,-22.84,6:46,rear end,0.22,67.76,314,5,2,4.76,2.07,90.60,0.00,0.22,5.60,-396.12,5.60,-396.12,337,5,2,4.21,2.00,67.76,0.47,0.26,6.34,-400.81,6.34,-400.81,1.00,99.00,99.00,
left turn real_038.trj,754.40,5.55,-391.48,0.00,0.00,0.00,0.55,0.51,-2.51,-2.51,0.27,-18.58,6:37,rear end,0.29,73.59,344,5,2,4.64,2.00,90.60,0.05,0.24,5.55,-391.48,5.55,-391.48,346,5,2,4.21,2.00,72.02,0.55,0.27,6.38,-395.99,6.38,-395.99,1.00,99.00,99.00,
left turn real_038.trj,769.80,5.35,-372.95,0.00,0.00,0.00,0.41,0.28,0.00,0.00,0.14,-4.76,6:10,rear end,0.14,90.60,348,5,2,4.76,2.07,90.60,0.28,0.14,5.35,-372.95,5.35,-372.95,351,5,2,4.76,2.07,85.84,0.00,0.14,5.52,-377.77,5.52,-377.77,1.00,99.00,99.00,
left turn real_038.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.21,0.04,0.04,6.39,-12.41,6:25,rear end,5.81,257.52,361,1,1,4.64,2.00,269.93,0.00,5.81,-3.53,-263.86,-3.53,-263.86,365,10007,1,4.21,2.00,257.52,12.21,6.39,-4.59,-261.49,-4.59,-261.49,1.00,99.00,99.00,
left turn real_038.trj,809.60,5.39,-376.67,0.00,0.00,0.00,4.71,3.14,-3.94,-3.94,1.74,-13.41,6:27,rear end,1.63,78.30,362,5,2,4.64,2.00,90.60,0.25,1.40,5.39,-376.67,5.39,-376.67,364,5,2,3.75,1.99,77.19,3.37,1.74,6.81,-380.91,6.81,-380.91,1.00,99.00,99.00,
left turn real_038.trj,821.00,6.79,-385.99,0.00,0.00,0.00,4.95,3.79,-0.40,-0.40,1.98,13.14,5:34,rear end,2.02,77.59,368,5,2,4.64,2.00,77.47,3.83,1.80,6.79,-385.99,6.79,-385.99,370,5,2,4.21,2.00,90.60,0.04,1.98,5.44,-381.53,5.44,-381.53,1.00,99.00,99.00,
left turn real_038.trj,828.00,5.44,-381.52,0.00,0.00,0.00,4.72,4.72,-0.12,-0.12,2.54,-12.05,6:24,rear end,2.54,78.55,370,5,2,4.21,2.00,90.60,0.00,2.54,5.44,-381.52,5.44,-381.52,373,5,2,4.76,2.07,78.55,4.72,2.18,6.82,-386.06,6.82,-386.06,1.00,99.00,99.00,
left turn real_038.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,2.60,2.07,2.07,1.34,-22.38,6:45,rear end,1.26,247.55,376,1,2,4.61,1.95,269.93,0.00,1.26,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,247.55,2.60,1.34,-1.17,-235.72,-1.17,-235.72,1.00,99.00,99.00,
left turn real_038.trj,861.20,5.94,-428.64,0.00,0.00,0.00,0.86,0.86,-0.12,-0.12,0.48,-22.83,6:46,rear end,0.48,67.78,399,5,2,4.01,1.85,90.60,0.00,0.48,5.94,-428.64,5.94,-428.64,401,5,2,4.64,2.00,67.78,0.86,0.38,6.81,-433.11,6.81,-433.11,1.00,99.00,99.00,
left turn real_038.trj,869.00,6.93,-413.31,0.00,0.00,0.00,5.87,3.62,2.45,2.45,2.01,-44.01,7:28,lane change,2.01,90.60,395,5,2,4.01,1.85,134.61,0.00,2.01,6.93,-413.31,6.93,-413.31,400,5,1,4.64,2.00,90.60,3.62,1.61,9.31,-416.92,9.31,-416.92,1.00,99.00,99.00,
left turn real_038.trj,871.20,6.89,-413.21,0.00,0.00,0.00,7.57,6.61,2.40,2.40,3.67,-42.36,7:25,lane change,3.67,90.27,395,5,2,4.01,1.85,132.64,0.00,3.67,6.89,-413.21,6.89,-413.21,401,5,1,4.64,2.00,90.27,6.61,2.94,9.30,-416.09,9.30,-416.09,1.00,99.00,99.00,
left turn real_038.trj,873.60,6.59,-412.91,0.00,0.00,0.00,1.08,0.67,0.40,0.40,0.37,-72.45,8:25,lane change,0.41,68.86,395,5,2,4.01,1.85,132.85,0.14,0.37,6.59,-412.91,6.59,-412.91,397,5,1,4.64,2.00,60.41,0.70,0.30,6.95,-417.35,6.95,-417.35,1.00,99.00,99.00,
left turn real_038.trj,874.60,5.68,-403.84,0.00,0.00,0.00,1.13,0.87,1.44,1.44,0.43,-26.15,6:52,rear end,0.70,69.88,388,5,2,4.01,1.85,90.60,0.30,0.43,5.68,-403.84,5.68,-403.84,390,5,2,4.01,1.85,64.45,1.13,0.43,6.58,-408.02,6.58,-408.02,1.00,99.00,99.00,
left turn real_038.trj,877.60,0.02,-227.07,0.00,0.00,0.00,5.37,3.44,1.53,1.53,1.80,-17.53,6:35,rear end,1.64,252.40,396,1,2,4.64,2.00,269.93,0.00,1.64,0.02,-227.07,0.02,-227.07,405,1,2,4.21,2.00,252.40,3.44,1.80,-1.25,-222.60,-1.25,-222.60,1.00,99.00,99.00,
left turn real_038.trj,888.20,5.81,-416.24,0.00,0.00,0.00,1.02,1.02,-3.37,-3.37,0.53,-18.27,6:37,rear end,0.53,72.33,410,5,2,4.64,2.00,90.60,0.00,0.53,5.81,-416.24,5.81,-416.24,413,5,2,4.76,2.07,72.33,1.02,0.50,7.04,-420.96,7.04,-420.96,1.00,99.00,99.00,
left turn real_038.trj,957.40,5.67,-403.35,0.00,0.00,0.00,1.52,0.95,-7.28,-7.28,0.51,-15.56,6:31,rear end,1.02,80.00,440,5,2,4.76,2.07,90.60,0.61,0.44,5.67,-403.35,5.67,-403.35,442,5,2,4.21,2.00,75.04,1.52,0.51,7.03,-407.85,7.03,-407.85,1.00,99.00,99.00,
left turn real_038.trj,971.80,5.72,-408.03,0.00,0.00,0.00,0.89,0.89,-0.01,-0.01,0.47,-24.63,6:49,rear end,0.42,65.98,445,5,2,4.21,2.00,90.60,0.00,0.42,5.72,-408.03,5.72,-408.03,449,5,2,3.75,1.99,65.98,0.89,0.47,6.70,-412.17,6.70,-412.17,1.00,99.00,99.00,
left turn real_038.trj,992.40,-0.01,-246.94,0.00,0.00,0.00,5.30,2.80,2.33,2.33,1.55,-22.58,6:45,rear end,1.25,247.35,396,1,2,4.64,2.00,269.93,0.00,1.25,-0.01,-246.94,-0.01,-246.94,433,1,2,3.75,1.99,247.35,2.80,1.55,-1.20,-242.73,-1.20,-242.73,1.00,99.00,99.00,
left turn real_038.trj,996.60,5.83,-418.14,0.00,0.00,0.00,4.86,4.78,-0.12,-0.12,2.58,-12.24,6:24,rear end,2.21,78.36,457,5,2,4.76,2.07,90.60,0.00,2.21,5.83,-418.14,5.83,-418.14,463,5,2,4.21,2.00,78.36,4.78,2.58,7.25,-422.68,7.25,-422.68,1.00,99.00,99.00,
left turn real_038.trj,999.60,5.88,-423.31,0.00,0.00,0.00,2.64,2.36,-5.41,-5.41,1.35,-13.93,6:28,rear end,1.22,78.01,464,5,2,4.76,2.07,90.60,0.21,1.02,5.88,-423.31,5.88,-423.31,465,5,2,4.01,1.85,76.68,2.56,1.35,7.27,-427.74,7.27,-427.74,1.00,99.00,99.00,
left turn real_038.trj,1012.40,0.00,-243.15,0.00,0.00,0.00,5.89,3.41,2.71,2.71,1.94,-19.28,6:39,rear end,1.94,250.65,436,1,2,3.75,1.99,269.93,0.00,1.94,0.00,-243.15,0.00,-243.15,443,1,2,4.76,2.07,250.65,3.41,1.47,-1.16,-238.85,-1.16,-238.85,1.00,99.00,99.00,
left turn real_038.trj,1030.80,0.02,-223.86,0.00,0.00,0.00,7.55,3.93,-3.68,-3.68,1.97,-8.76,6:18,rear end,4.47,263.65,475,1,2,4.21,2.00,269.93,2.54,1.97,0.02,-223.86,0.02,-223.86,476,1,2,4.21,2.00,261.17,6.42,1.97,-1.42,-219.57,-1.42,-219.57,1.00,99.00,99.00,
left turn real_038.trj,1037.60,5.78,-413.19,0.00,0.00,0.00,4.95,2.40,0.40,0.40,1.20,-15.69,6:31,rear end,1.63,77.03,464,5,2,4.76,2.07,90.60,0.44,1.20,5.78,-413.19,5.78,-413.19,482,5,2,4.76,2.07,74.92,2.83,1.20,7.07,-417.99,7.07,-417.99,1.00,99.00,99.00,
left turn real_038.trj,1059.40,5.64,-400.39,0.00,0.00,0.00,5.66,4.06,0.07,0.07,2.18,-13.38,6:27,rear end,1.95,77.53,464,5,2,4.76,2.07,90.60,0.08,1.87,5.64,-400.39,5.64,-400.39,495,5,2,4.21,2.00,77.22,4.14,2.18,7.04,-404.93,7.04,-404.93,1.00,99.00,99.00,
left turn real_038.trj,1065.80,5.63,-399.51,0.00,0.00,0.00,0.75,0.62,0.67,0.67,0.31,-25.29,6:51,rear end,0.31,65.31,464,5,2,4.76,2.07,90.60,0.00,0.31,5.63,-399.51,5.63,-399.51,497,5,2,4.76,2.07,65.31,0.62,0.31,6.47,-404.36,6.47,-404.36,1.00,99.00,99.00,
left turn real_038.trj,1067.20,5.63,-399.51,0.00,0.00,0.00,4.50,4.00,2.54,2.54,2.00,-24.72,6:49,rear end,2.00,65.88,464,5,2,4.76,2.07,90.60,0.00,2.00,5.63,-399.51,5.63,-399.51,497,5,1,4.76,2.07,65.88,4.00,2.00,8.05,-401.32,8.05,-401.32,1.00,99.00,99.00,
left turn real_038.trj,1076.20,5.63,-399.51,0.00,0.00,0.00,4.70,2.98,-0.94,-0.94,1.54,-15.31,6:31,rear end,1.45,75.29,464,5,2,4.76,2.07,90.60,0.00,1.45,5.63,-399.51,5.63,-399.51,504,5,2,4.64,2.00,75.29,2.98,1.54,6.93,-404.25,6.93,-404.25,1.00,99.00,99.00,
left turn real_038.trj,1094.40,5.80,-415.14,0.00,0.00,0.00,0.44,0.44,0.00,0.00,0.22,-25.86,6:52,rear end,0.21,64.74,513,5,2,4.64,2.00,90.60,0.00,0.21,5.80,-415.14,5.80,-415.14,516,5,2,4.61,1.95,64.74,0.44,0.22,6.65,-419.91,6.65,-419.91,1.00,99.00,99.00,
left turn real_038.trj,1130.00,-0.04,-272.63,0.00,0.00,0.00,5.98,3.03,2.53,2.53,1.56,-21.03,6:42,rear end,1.56,248.90,475,10006,1,4.21,2.00,269.93,0.00,1.56,-0.04,-272.63,-0.04,-272.63,478,1,2,4.61,1.95,248.90,3.03,1.47,-1.18,-268.21,-1.18,-268.21,1.00,99.00,99.00,
left turn real_038.trj,1138.40,-0.03,-266.08,0.00,0.00,0.00,5.11,2.77,2.31,2.31,1.54,-22.43,6:45,rear end,1.23,247.50,483,1,2,4.64,2.00,269.93,0.00,1.23,-0.03,-266.08,-0.03,-266.08,484,1,2,4.01,1.85,247.50,2.77,1.54,-1.19,-261.75,-1.19,-261.75,1.00,99.00,99.00,
left turn real_038.trj,1146.40,0.08,-178.58,0.00,0.00,0.00,5.06,5.06,2.83,2.83,2.61,-14.95,6:30,rear end,2.46,254.97,529,1,2,4.76,2.07,269.93,0.00,2.46,0.08,-178.58,0.08,-178.58,534,1,1,4.64,2.00,254.97,5.06,2.61,-1.41,-174.13,-1.41,-174.13,1.00,99.00,99.00,
left turn real_038.trj,1150.80,6.07,-441.02,0.00,0.00,0.00,3.22,2.22,0.26,0.26,1.21,-15.44,6:31,rear end,2.23,78.45,540,5,2,4.01,1.85,90.60,1.06,1.21,6.07,-441.02,6.07,-441.02,542,5,2,4.61,1.95,75.16,3.22,1.00,7.38,-445.37,7.38,-445.37,1.00,99.00,99.00,
left turn real_038.trj,1174.80,6.04,-438.65,0.00,0.00,0.00,5.28,3.58,-0.87,-0.87,1.91,-14.11,6:28,rear end,1.91,76.49,540,5,2,4.01,1.85,90.60,0.00,1.91,6.04,-438.65,6.04,-438.65,549,5,2,4.21,2.00,76.49,3.58,1.68,7.43,-442.81,7.43,-442.81,1.00,99.00,99.00,
left turn real_038.trj,1181.20,8.09,-300.57,0.00,0.00,0.00,7.44,6.58,-0.35,-0.35,3.29,-4.52,6:09,rear end,4.15,86.55,542,5,1,4.61,1.95,90.60,0.87,3.29,8.09,-300.57,8.09,-300.57,543,10005,1,4.61,1.95,86.08,7.44,3.29,8.43,-304.90,8.43,-304.90,1.00,99.00,99.00,
left turn real_038.trj,1184.40,8.09,-300.07,0.00,0.00,0.00,7.66,7.66,0.00,0.00,3.83,-9.74,6:19,rear end,3.83,80.87,542,5,1,4.61,1.95,90.60,0.00,3.83,8.09,-300.07,8.09,-300.07,547,10005,1,4.61,1.95,80.87,7.66,3.83,8.77,-303.57,8.77,-303.57,1.00,99.00,99.00,
left turn real_038.trj,1187.80,8.09,-300.07,0.00,0.00,0.00,7.99,7.99,0.00,0.00,4.12,-6.72,6:13,rear end,3.87,83.88,542,5,1,4.61,1.95,90.60,0.00,3.87,8.09,-300.07,8.09,-300.07,548,10005,1,4.21,2.00,83.88,7.99,4.12,8.59,-304.13,8.59,-304.13,1.00,99.00,99.00,
left turn real_038.trj,1202.20,5.98,-432.35,0.00,0.00,0.00,4.88,4.77,2.82,2.82,2.54,-19.01,6:38,rear end,2.65,71.99,540,5,2,4.01,1.85,90.60,0.12,2.54,5.98,-432.35,5.98,-432.35,558,5,1,4.21,2.00,71.59,4.88,2.23,8.39,-433.08,8.39,-433.08,1.00,99.00,99.00,
left turn real_038.trj,1221.80,5.85,-420.45,0.00,0.00,0.00,3.03,3.03,-0.72,-0.72,1.66,-15.56,6:31,rear end,1.66,75.04,540,5,2,4.01,1.85,90.60,0.00,1.66,5.85,-420.45,5.85,-420.45,564,5,2,4.61,1.95,75.04,3.03,1.37,7.17,-424.80,7.17,-424.80,1.00,99.00,99.00,
left turn real_038.trj,1234.80,5.90,-425.28,0.00,0.00,0.00,0.62,0.62,0.67,0.67,0.32,-27.09,6:54,rear end,0.29,63.51,565,5,2,4.64,2.00,90.60,0.00,0.29,5.90,-425.28,5.90,-425.28,567,5,2,4.21,2.00,63.51,0.62,0.32,6.80,-429.80,6.80,-429.80,1.00,99.00,99.00,
left turn real_038.trj,1236.20,5.90,-425.28,0.00,0.00,0.00,4.14,4.14,2.66,2.66,2.17,-24.59,6:49,rear end,1.97,66.01,565,5,2,4.64,2.00,90.60,0.00,1.97,5.90,-425.28,5.90,-425.28,567,5,1,4.21,2.00,66.01,4.14,2.17,8.42,-426.69,8.42,-426.69,1.00,99.00,99.00,
left turn real_038.trj,1244.40,-3.53,-263.32,0.00,0.00,0.00,12.17,12.17,-0.15,-0.15,6.76,-9.21,6:18,rear end,6.76,260.72,563,1,1,4.01,1.85,269.93,0.00,6.76,-3.53,-263.32,-3.53,-263.32,572,10007,1,4.64,2.00,260.72,12.17,5.41,-4.26,-260.28,-4.26,-260.28,1.00,99.00,99.00,
left turn real_038.trj,1257.20,6.01,-435.14,0.00,0.00,0.00,5.47,4.04,-0.44,-0.44,2.02,-13.35,6:27,rear end,2.02,77.25,579,5,2,4.61,1.95,90.60,0.00,2.02,6.01,-435.14,6.01,-435.14,582,5,2,4.61,1.95,77.25,4.04,2.02,7.37,-439.80,7.37,-439.80,1.00,99.00,99.00,
left turn real_038.trj,1296.60,6.05,-439.50,0.00,0.00,0.00,5.69,5.69,2.51,2.51,3.06,-15.77,6:32,rear end,2.62,74.83,584,5,2,4.76,2.07,90.60,0.00,2.62,6.05,-439.50,6.05,-439.50,588,5,1,4.21,2.00,74.83,5.69,3.06,8.53,-440.43,8.53,-440.43,1.00,99.00,99.00,
left turn real_038.trj,1299.00,6.05,-439.50,0.00,0.00,0.00,1.23,1.23,-0.52,-0.52,0.66,-23.19,6:46,rear end,0.57,67.41,584,5,2,4.76,2.07,90.60,0.00,0.57,6.05,-439.50,6.05,-439.50,590,5,2,4.21,2.00,67.41,1.23,0.66,7.26,-443.97,7.26,-443.97,1.00,99.00,99.00,
