trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_004.trj,305.60,-3.51,-281.50,0.00,0.00,0.00,12.19,18.13,0.58,0.58,9.35,-131.38,10:23,crossing,4.41,228.02,120,10001,1,4.21,2.00,270.20,12.14,9.35,-3.51,-281.50,-3.51,-281.50,122,10004,1,4.61,1.95,138.82,7.66,8.78,-1.34,-282.79,-1.34,-282.79,1.00,99.00,99.00,
left turn real_004.trj,314.20,0.04,-209.47,0.00,0.00,0.00,5.30,4.35,2.48,2.48,2.42,-18.88,6:38,rear end,1.93,251.04,137,1,2,4.64,2.00,269.93,0.00,1.93,0.04,-209.47,0.04,-209.47,143,1,1,4.01,1.85,251.04,4.35,2.42,-1.66,-206.47,-1.66,-206.47,1.00,99.00,99.00,
left turn real_004.trj,316.40,0.00,-235.22,0.00,0.00,0.00,5.79,4.29,2.90,2.90,2.15,-18.53,6:37,rear end,2.52,252.99,121,1,2,4.01,1.85,270.09,0.40,2.15,0.00,-235.22,0.00,-235.22,127,1,1,4.01,1.85,251.56,4.66,2.15,-1.70,-232.64,-1.70,-232.64,1.00,99.00,99.00,
left turn real_004.trj,317.80,0.05,-202.60,0.00,0.00,0.00,6.73,5.12,2.38,2.38,2.76,-13.95,6:28,rear end,2.62,256.73,149,1,2,4.76,2.07,269.93,0.26,2.36,0.05,-202.60,0.05,-202.60,150,1,1,4.21,2.00,255.98,5.38,2.76,-1.52,-198.27,-1.52,-198.27,1.00,99.00,99.00,
left turn real_004.trj,355.00,4.74,-314.58,0.00,0.00,0.00,5.00,3.34,-0.74,-0.74,1.78,-15.06,6:30,rear end,1.57,75.54,159,5,2,4.21,2.00,90.60,0.00,1.57,4.74,-314.58,4.74,-314.58,163,5,2,3.75,1.99,75.54,3.34,1.78,6.12,-318.60,6.12,-318.60,1.00,99.00,99.00,
left turn real_004.trj,364.00,4.74,-314.58,0.00,0.00,0.00,6.76,6.76,0.00,0.00,3.59,-9.67,6:19,rear end,3.17,80.93,159,5,2,4.21,2.00,90.60,0.00,3.17,4.74,-314.58,4.74,-314.58,167,5,1,3.75,1.99,80.93,6.76,3.59,6.45,-317.36,6.45,-317.36,1.00,99.00,99.00,
left turn real_004.trj,369.00,8.09,-304.17,0.00,0.00,0.00,7.28,4.60,2.24,2.24,2.44,1.64,5:57,rear end,2.44,90.30,167,5,1,3.75,1.99,88.66,0.00,2.44,8.09,-304.17,8.09,-304.17,169,10005,1,4.21,2.00,90.30,4.60,2.16,8.18,-307.51,8.18,-307.51,1.00,99.00,99.00,
left turn real_004.trj,369.80,8.08,-299.59,0.00,0.00,0.00,7.69,6.43,2.20,2.20,3.24,-11.10,6:22,rear end,3.18,79.50,165,5,1,4.36,1.97,90.60,0.00,3.18,8.08,-299.59,8.08,-299.59,169,10005,1,4.21,2.00,79.50,6.43,3.24,8.85,-303.19,8.85,-303.19,1.00,99.00,99.00,
left turn real_004.trj,398.60,4.91,-330.71,0.00,0.00,0.00,3.90,3.57,-0.65,-0.65,1.79,-14.23,6:28,rear end,1.79,76.37,176,5,2,4.61,1.95,90.60,0.00,1.79,4.91,-330.71,4.91,-330.71,181,5,2,4.61,1.95,76.37,3.57,1.79,6.26,-335.36,6.26,-335.36,1.00,99.00,99.00,
left turn real_004.trj,412.20,4.97,-336.72,0.00,0.00,0.00,4.83,4.73,-0.36,-0.36,2.36,-12.18,6:24,rear end,2.36,78.43,186,5,2,4.01,1.85,90.60,0.00,2.36,4.97,-336.72,4.97,-336.72,188,5,2,4.01,1.85,78.43,4.73,2.36,6.39,-340.79,6.39,-340.79,1.00,99.00,99.00,
left turn real_004.trj,429.00,-0.75,-283.10,0.00,0.00,0.00,10.52,15.50,1.47,1.47,7.75,134.73,1:31,crossing,3.65,230.97,156,10004,1,4.21,2.00,135.48,6.50,7.75,-0.75,-283.10,-0.75,-283.10,168,10001,1,4.21,2.00,270.21,10.23,7.75,-3.51,-281.35,-3.51,-281.35,1.00,99.00,99.00,
left turn real_004.trj,435.00,-0.04,-272.40,0.00,0.00,0.00,5.33,2.88,2.40,2.40,1.64,-20.13,6:40,rear end,1.24,249.80,149,10006,1,4.76,2.07,269.93,0.00,1.24,-0.04,-272.40,-0.04,-272.40,162,1,2,4.01,1.85,249.80,2.88,1.64,-1.25,-267.99,-1.25,-267.99,1.00,99.00,99.00,
left turn real_004.trj,437.40,-1.31,-282.80,0.00,0.00,0.00,9.02,13.59,1.96,1.96,7.44,128.77,1:42,crossing,3.22,204.14,158,10004,1,4.61,1.95,139.33,6.79,6.15,-1.31,-282.80,-1.31,-282.80,162,10001,1,4.01,1.85,268.10,8.27,7.44,-3.47,-281.63,-3.47,-281.63,1.00,99.00,99.00,
left turn real_004.trj,439.40,0.04,-210.29,0.00,0.00,0.00,2.86,2.86,2.04,2.04,1.50,-20.11,6:40,rear end,1.50,249.82,202,1,2,4.61,1.95,269.93,0.00,1.50,0.04,-210.29,0.04,-210.29,205,1,2,4.76,2.07,249.82,2.86,1.36,-1.10,-205.59,-1.10,-205.59,1.00,99.00,99.00,
left turn real_004.trj,440.60,0.02,-221.81,0.00,0.00,0.00,4.09,3.24,2.82,2.82,1.72,-20.36,6:41,rear end,1.78,251.21,185,1,2,4.21,2.00,269.93,0.28,1.52,0.02,-221.81,0.02,-221.81,199,1,2,3.75,1.99,249.57,3.49,1.72,-1.21,-217.77,-1.21,-217.77,1.00,99.00,99.00,
left turn real_004.trj,441.60,-4.35,-281.41,0.00,0.00,0.00,11.77,16.22,0.20,0.20,8.36,114.99,2:10,crossing,5.57,235.12,159,10004,1,4.21,2.00,155.19,7.29,8.36,-4.35,-281.41,-4.35,-281.41,194,10001,1,4.61,1.95,270.19,11.73,7.85,-3.52,-279.73,-3.52,-279.73,1.00,99.00,99.00,
left turn real_004.trj,444.20,-0.02,-253.87,0.00,0.00,0.00,5.14,4.71,2.21,2.21,2.57,-17.61,6:35,rear end,2.13,252.32,174,1,2,4.61,1.95,269.93,0.00,2.13,-0.02,-253.87,-0.02,-253.87,178,1,1,3.75,1.99,252.32,4.71,2.57,-2.01,-251.57,-2.01,-251.57,1.00,99.00,99.00,
left turn real_004.trj,451.00,-0.01,-247.31,0.00,0.00,0.00,3.38,2.88,2.37,2.37,1.49,-21.70,6:43,rear end,1.40,248.23,179,1,2,4.61,1.95,269.93,0.00,1.40,-0.01,-247.31,-0.01,-247.31,185,1,2,4.21,2.00,248.23,2.88,1.49,-1.19,-242.89,-1.19,-242.89,1.00,99.00,99.00,
left turn real_004.trj,452.20,-4.33,-281.42,0.00,0.00,0.00,11.65,16.04,-0.08,-0.08,8.64,115.21,2:10,crossing,5.71,238.80,193,10004,1,4.21,2.00,154.95,7.12,8.64,-4.33,-281.42,-4.33,-281.42,205,10001,1,4.76,2.07,270.16,11.65,7.40,-3.52,-278.18,-3.52,-278.18,1.00,99.00,99.00,
left turn real_004.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.79,0.16,0.16,6.40,-8.22,6:16,rear end,6.40,261.71,218,1,1,4.21,2.00,269.93,0.00,6.40,-3.53,-264.49,-3.53,-264.49,222,10007,1,4.21,2.00,261.71,12.79,6.40,-4.21,-260.25,-4.21,-260.25,1.00,99.00,99.00,
left turn real_004.trj,524.40,8.10,-301.07,0.00,0.00,0.00,8.24,7.90,-0.58,-0.58,4.08,-6.74,6:13,rear end,4.16,84.14,227,5,1,4.61,1.95,90.60,0.34,3.83,8.10,-301.07,8.10,-301.07,229,10005,1,4.21,2.00,83.86,8.24,4.08,8.59,-304.12,8.59,-304.12,1.00,99.00,99.00,
left turn real_004.trj,550.80,4.92,-331.38,0.00,0.00,0.00,0.96,0.74,1.10,1.10,0.39,-28.26,6:57,rear end,0.35,62.34,232,5,2,4.21,2.00,90.60,0.00,0.35,4.92,-331.38,4.92,-331.38,235,5,2,3.75,1.99,62.34,0.74,0.39,5.83,-335.48,5.83,-335.48,1.00,99.00,99.00,
left turn real_004.trj,568.40,-0.04,-272.55,0.00,0.00,0.00,5.23,5.23,2.09,2.09,2.70,-16.36,6:33,rear end,2.70,253.57,214,10006,1,4.21,2.00,269.93,0.00,2.70,-0.04,-272.55,-0.04,-272.55,220,1,1,4.61,1.95,253.57,5.23,2.53,-2.46,-271.83,-2.46,-271.83,1.00,99.00,99.00,
left turn real_004.trj,574.20,-0.03,-265.79,0.00,0.00,0.00,5.42,4.49,2.44,2.44,2.49,-18.14,6:36,rear end,2.00,251.79,223,1,2,4.64,2.00,269.93,0.00,2.00,-0.03,-265.79,-0.03,-265.79,225,1,1,4.01,1.85,251.79,4.49,2.49,-1.75,-262.71,-1.75,-262.71,1.00,99.00,99.00,
left turn real_004.trj,576.60,-0.03,-265.79,0.00,0.00,0.00,7.12,5.09,1.84,1.84,2.59,-13.12,6:26,rear end,2.50,256.81,223,1,2,4.64,2.00,269.93,0.00,2.50,-0.03,-265.79,-0.03,-265.79,244,1,2,4.61,1.95,256.81,5.09,2.59,-1.35,-261.09,-1.35,-261.09,1.00,99.00,99.00,
left turn real_004.trj,580.80,-0.64,-283.17,0.00,0.00,0.00,11.11,16.52,0.15,0.15,8.90,135.61,1:29,crossing,4.33,240.23,231,10004,1,4.21,2.00,134.58,6.69,8.90,-0.64,-283.17,-0.64,-283.17,255,10001,1,4.76,2.07,270.19,11.05,7.62,-3.51,-280.40,-3.51,-280.40,1.00,99.00,99.00,
left turn real_004.trj,581.40,-0.03,-265.79,0.00,0.00,0.00,5.48,3.34,2.34,2.34,1.85,-19.68,6:39,rear end,1.48,250.25,223,1,2,4.64,2.00,269.93,0.00,1.48,-0.03,-265.79,-0.03,-265.79,245,1,2,4.01,1.85,250.25,3.34,1.85,-1.25,-261.43,-1.25,-261.43,1.00,99.00,99.00,
left turn real_004.trj,587.60,-0.03,-265.79,0.00,0.00,0.00,6.22,4.13,2.78,2.78,2.12,-18.47,6:37,rear end,2.12,251.46,223,1,2,4.64,2.00,269.93,0.00,2.12,-0.03,-265.79,-0.03,-265.79,250,1,1,4.76,2.07,251.46,4.13,2.00,-1.44,-261.61,-1.44,-261.61,1.00,99.00,99.00,
left turn real_004.trj,602.80,-3.69,-281.65,0.00,0.00,0.00,12.25,16.79,-0.22,-0.22,9.19,118.84,2:02,crossing,4.99,227.94,262,10004,1,4.61,1.95,151.34,7.00,7.60,-3.69,-281.65,-3.69,-281.65,270,10001,1,4.01,1.85,270.18,12.25,9.19,-3.52,-279.15,-3.52,-279.15,1.00,99.00,99.00,
left turn real_004.trj,642.80,4.68,-308.53,0.00,0.00,0.00,6.74,6.46,-0.81,-0.81,3.38,-9.48,6:19,rear end,3.15,81.24,283,5,2,4.76,2.07,90.60,0.07,3.08,4.68,-308.53,4.68,-308.53,284,5,2,4.61,1.95,81.12,6.53,3.38,6.14,-313.27,6.14,-313.27,1.00,99.00,99.00,
left turn real_004.trj,658.40,4.80,-319.92,0.00,0.00,0.00,1.15,0.54,-7.67,-7.67,0.30,-16.44,6:33,rear end,0.93,79.36,287,5,2,3.75,1.99,90.60,0.67,0.30,4.80,-319.92,4.80,-319.92,290,5,2,4.64,2.00,74.16,1.15,0.24,6.06,-324.12,6.06,-324.12,1.00,99.00,99.00,
left turn real_004.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.48,12.48,-0.25,-0.25,7.11,-12.06,6:24,rear end,5.37,257.87,288,1,1,4.76,2.07,269.93,0.00,5.37,-3.53,-263.89,-3.53,-263.89,292,10007,1,4.01,1.85,257.87,12.48,7.11,-4.54,-261.33,-4.54,-261.33,1.00,99.00,99.00,
left turn real_004.trj,666.00,-3.53,-263.89,0.00,0.00,0.00,11.78,11.75,0.15,0.15,6.70,-10.40,6:21,rear end,5.05,259.52,288,1,1,4.76,2.07,269.93,0.00,5.05,-3.53,-263.89,-3.53,-263.89,293,10007,1,4.01,1.85,259.52,11.75,6.70,-4.36,-260.77,-4.36,-260.77,1.00,99.00,99.00,
left turn real_004.trj,682.20,4.84,-324.24,0.00,0.00,0.00,4.47,4.47,-0.05,-0.05,2.30,-12.87,6:26,rear end,2.16,77.73,295,5,2,4.61,1.95,90.60,0.00,2.16,4.84,-324.24,4.84,-324.24,298,5,2,4.21,2.00,77.73,4.47,2.30,6.25,-328.71,6.25,-328.71,1.00,99.00,99.00,
left turn real_004.trj,700.20,5.10,-348.94,0.00,0.00,0.00,1.14,0.74,1.21,1.21,0.39,-27.27,6:55,rear end,0.42,65.99,308,5,2,4.21,2.00,90.60,0.08,0.35,5.10,-348.94,5.10,-348.94,309,5,2,3.75,1.99,63.33,0.81,0.39,6.03,-353.07,6.03,-353.07,1.00,99.00,99.00,
left turn real_004.trj,701.40,5.10,-348.89,0.00,0.00,0.00,3.05,2.90,1.09,1.09,1.54,-28.23,6:56,rear end,1.36,62.37,308,5,2,4.21,2.00,90.60,0.00,1.36,5.10,-348.89,5.10,-348.89,309,5,1,3.75,1.99,62.37,2.90,1.54,7.39,-350.70,7.39,-350.70,1.00,99.00,99.00,
left turn real_004.trj,703.40,1.55,-285.24,0.00,0.00,0.00,8.47,13.03,2.02,2.02,6.81,148.34,1:03,crossing,2.20,228.51,276,10004,1,4.61,1.95,121.88,5.85,6.81,1.55,-285.24,1.55,-285.24,286,10001,2,4.76,2.07,270.22,7.68,6.22,-0.01,-282.82,-0.01,-282.82,1.00,99.00,99.00,
left turn real_004.trj,704.80,-6.55,-281.05,0.00,0.00,0.00,7.77,11.63,1.87,1.87,6.08,104.24,2:32,crossing,4.57,225.45,276,8,2,4.61,1.95,165.93,6.95,6.08,-6.55,-281.05,-6.55,-281.05,288,10001,1,4.76,2.07,270.17,7.77,5.55,-3.52,-278.25,-3.52,-278.25,1.00,99.00,99.00,
left turn real_004.trj,715.40,-1.17,-282.93,0.00,0.00,0.00,11.81,17.42,-0.20,-0.20,9.38,132.36,1:35,crossing,4.03,225.56,283,10004,1,4.76,2.07,137.85,7.12,8.04,-1.17,-282.93,-1.17,-282.93,322,10001,1,4.21,2.00,270.21,11.81,9.38,-3.51,-282.32,-3.51,-282.32,1.00,99.00,99.00,
left turn real_004.trj,716.80,0.01,-235.96,0.00,0.00,0.00,7.19,3.81,-0.12,-0.12,1.90,-8.81,6:18,rear end,5.31,263.98,324,1,2,4.76,2.07,269.93,3.46,1.90,0.01,-235.96,0.01,-235.96,329,1,1,4.76,2.07,261.12,7.19,1.90,-1.64,-231.19,-1.64,-231.19,1.00,99.00,99.00,
left turn real_004.trj,716.40,-0.03,-265.92,0.00,0.00,0.00,6.03,4.32,2.95,2.95,2.18,-18.88,6:38,rear end,2.18,251.05,317,1,2,4.21,2.00,269.93,0.00,2.18,-0.03,-265.92,-0.03,-265.92,320,1,1,4.36,1.97,251.05,4.32,2.14,-1.52,-262.35,-1.52,-262.35,1.00,99.00,99.00,
left turn real_004.trj,718.60,5.22,-359.80,0.00,0.00,0.00,5.37,4.06,0.22,0.22,2.03,-12.26,6:25,rear end,2.89,80.20,319,5,2,4.01,1.85,90.60,0.88,2.03,5.22,-359.80,5.22,-359.80,328,5,2,4.01,1.85,78.34,4.91,2.03,6.63,-363.88,6.63,-363.88,1.00,99.00,99.00,
left turn real_004.trj,720.40,-0.59,-283.20,0.00,0.00,0.00,11.67,16.91,0.36,0.36,8.86,135.96,1:28,crossing,4.45,241.53,285,10004,1,4.21,2.00,134.26,6.45,8.86,-0.59,-283.20,-0.59,-283.20,326,10001,1,4.64,2.00,270.22,11.67,8.05,-3.50,-284.31,-3.50,-284.31,1.00,99.00,99.00,
left turn real_004.trj,722.40,-0.03,-265.92,0.00,0.00,0.00,5.73,2.84,2.37,2.37,1.53,-20.95,6:42,rear end,1.53,248.98,317,1,2,4.21,2.00,269.93,0.00,1.53,-0.03,-265.92,-0.03,-265.92,321,1,2,4.76,2.07,248.98,2.84,1.31,-1.15,-261.43,-1.15,-261.43,1.00,99.00,99.00,
left turn real_004.trj,729.00,-0.01,-252.95,0.00,0.00,0.00,11.16,11.11,0.26,0.26,5.56,-6.04,6:12,rear end,5.56,263.89,324,1,2,4.76,2.07,269.93,0.00,5.56,-0.01,-252.95,-0.01,-252.95,333,1,1,4.76,2.07,263.89,11.11,5.56,-1.96,-249.59,-1.96,-249.59,1.00,99.00,99.00,
left turn real_004.trj,741.80,-1.65,-282.56,0.00,0.00,0.00,11.25,16.33,0.24,0.24,8.18,128.88,1:42,crossing,4.35,232.60,319,10004,1,4.01,1.85,141.30,6.82,8.18,-1.65,-282.56,-1.65,-282.56,339,10001,1,3.75,1.99,270.18,11.16,8.15,-3.52,-279.19,-3.52,-279.19,1.00,99.00,99.00,
left turn real_004.trj,744.00,-0.02,-256.23,0.00,0.00,0.00,6.24,3.49,2.80,2.80,1.83,-19.52,6:39,rear end,1.67,250.41,324,1,2,4.76,2.07,269.93,0.00,1.67,-0.02,-256.23,-0.02,-256.23,340,1,2,4.61,1.95,250.41,3.49,1.83,-1.19,-251.52,-1.19,-251.52,1.00,99.00,99.00,
left turn real_004.trj,744.80,-2.22,-255.19,0.00,0.00,0.00,7.56,2.55,-6.96,-6.96,1.27,15.35,5:29,rear end,6.58,263.33,340,1,1,4.61,1.95,254.58,5.71,1.27,-2.22,-255.19,-2.22,-255.19,342,1,1,4.61,1.95,269.93,7.56,1.27,-3.51,-250.66,-3.51,-250.66,1.00,99.00,99.00,
left turn real_004.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.21,0.04,0.04,6.39,-12.41,6:25,rear end,5.81,257.52,361,1,1,4.64,2.00,269.93,0.00,5.81,-3.53,-263.86,-3.53,-263.86,365,10007,1,4.21,2.00,257.52,12.21,6.39,-4.59,-261.49,-4.59,-261.49,1.00,99.00,99.00,
left turn real_004.trj,817.20,4.86,-325.81,0.00,0.00,0.00,3.68,2.58,-3.40,-3.40,1.43,-14.99,6:30,rear end,1.30,76.61,362,5,2,4.64,2.00,90.60,0.16,1.15,4.86,-325.81,4.86,-325.81,364,5,2,3.75,1.99,75.61,2.74,1.43,6.24,-330.05,6.24,-330.05,1.00,99.00,99.00,
left turn real_004.trj,836.20,6.42,-347.91,0.00,0.00,0.00,5.61,4.16,0.00,0.00,2.18,13.10,5:34,rear end,1.99,77.50,372,5,2,4.61,1.95,77.50,4.16,2.18,6.42,-347.91,6.42,-347.91,373,5,2,4.76,2.07,90.60,0.00,1.99,5.04,-343.18,5.04,-343.18,1.00,99.00,99.00,
left turn real_004.trj,849.60,-2.64,-282.05,0.00,0.00,0.00,12.53,17.66,0.52,0.52,9.51,125.30,1:49,crossing,4.73,227.82,348,10004,1,4.76,2.07,144.86,7.24,8.15,-2.64,-282.05,-2.64,-282.05,371,10001,1,4.21,2.00,270.16,12.46,9.51,-3.52,-278.14,-3.52,-278.14,1.00,99.00,99.00,
left turn real_004.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,2.60,2.07,2.07,1.34,-22.38,6:45,rear end,1.26,247.55,376,1,2,4.61,1.95,269.93,0.00,1.26,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,247.55,2.60,1.34,-1.17,-235.72,-1.17,-235.72,1.00,99.00,99.00,
left turn real_004.trj,857.60,5.15,-353.84,0.00,0.00,0.00,5.74,3.43,2.72,2.72,1.82,-19.20,6:38,rear end,1.89,72.99,383,5,2,4.21,2.00,90.60,0.30,1.61,5.15,-353.84,5.15,-353.84,384,5,2,3.75,1.99,71.40,3.71,1.82,6.46,-358.02,6.46,-358.02,1.00,99.00,99.00,
left turn real_004.trj,859.20,-3.63,-281.70,0.00,0.00,0.00,11.22,15.79,0.10,0.10,8.27,118.93,2:02,crossing,4.78,228.23,362,10004,1,4.64,2.00,151.26,6.98,7.52,-3.63,-281.70,-3.63,-281.70,381,10001,1,4.21,2.00,270.19,11.18,8.27,-3.52,-280.15,-3.52,-280.15,1.00,99.00,99.00,
left turn real_004.trj,875.40,-32.80,-280.72,0.00,0.00,0.00,3.17,3.17,-2.37,-2.37,1.59,-14.43,6:29,rear end,1.59,165.56,380,8,2,4.01,1.85,180.00,0.00,1.59,-32.80,-280.72,-32.80,-280.72,382,8,2,4.01,1.85,165.56,3.17,1.59,-28.72,-279.40,-28.72,-279.40,1.00,99.00,99.00,
left turn real_004.trj,877.40,-6.23,-281.04,0.00,0.00,0.00,12.60,15.17,0.25,0.25,8.65,105.20,2:30,crossing,6.95,250.03,388,8,2,4.01,1.85,164.96,5.77,8.65,-6.23,-281.04,-6.23,-281.04,403,10001,1,4.76,2.07,270.16,12.60,6.52,-3.52,-278.50,-3.52,-278.50,1.00,99.00,99.00,
left turn real_004.trj,877.60,0.02,-227.07,0.00,0.00,0.00,5.37,3.44,1.53,1.53,1.80,-17.53,6:35,rear end,1.64,252.40,396,1,2,4.64,2.00,269.93,0.00,1.64,0.02,-227.07,0.02,-227.07,405,1,2,4.21,2.00,252.40,3.44,1.80,-1.25,-222.60,-1.25,-222.60,1.00,99.00,99.00,
left turn real_004.trj,898.80,-0.69,-283.11,0.00,0.00,0.00,11.05,16.56,-0.27,-0.27,13.83,135.39,1:29,crossing,8.47,264.85,408,10004,1,3.75,1.99,134.77,6.77,13.83,-0.69,-283.11,-0.69,-283.11,415,10001,1,12.40,3.04,270.16,11.05,2.73,-3.51,-281.26,-3.51,-281.26,1.00,99.00,99.00,
left turn real_004.trj,912.80,8.09,-300.33,0.00,0.00,0.00,7.85,7.85,0.00,0.00,3.93,-6.51,6:13,rear end,3.92,84.09,416,5,1,3.75,1.99,90.60,0.00,3.92,8.09,-300.33,8.09,-300.33,422,10005,1,4.01,1.85,84.09,7.85,3.93,8.56,-304.22,8.56,-304.22,1.00,99.00,99.00,
left turn real_004.trj,926.20,8.09,-300.33,0.00,0.00,0.00,7.45,7.45,0.00,0.00,4.13,-10.56,6:21,rear end,4.13,80.04,416,5,1,3.75,1.99,90.60,0.00,4.13,8.09,-300.33,8.09,-300.33,428,10005,1,4.64,2.00,80.04,7.45,3.32,8.81,-303.47,8.81,-303.47,1.00,99.00,99.00,
left turn real_004.trj,966.20,5.00,-338.89,0.00,0.00,0.00,1.48,1.03,-7.28,-7.28,0.56,-15.34,6:31,rear end,0.93,79.39,440,5,2,4.76,2.07,90.60,0.47,0.48,5.00,-338.89,5.00,-338.89,442,5,2,4.21,2.00,75.27,1.48,0.56,6.36,-343.38,6.36,-343.38,1.00,99.00,99.00,
left turn real_004.trj,971.60,5.06,-344.75,0.00,0.00,0.00,1.22,1.22,-3.32,-3.32,0.61,-19.18,6:38,rear end,0.61,71.42,445,5,2,4.21,2.00,90.60,0.00,0.61,5.06,-344.75,5.06,-344.75,446,5,2,4.21,2.00,71.42,1.22,0.61,6.34,-348.98,6.34,-348.98,1.00,99.00,99.00,
left turn real_004.trj,983.60,-1.26,-282.88,0.00,0.00,0.00,8.17,14.76,1.96,1.96,7.73,131.90,1:36,crossing,3.32,196.79,410,10004,1,4.64,2.00,138.33,8.17,7.03,-1.26,-282.88,-1.26,-282.88,421,10001,1,4.21,2.00,270.23,7.99,7.73,-3.50,-284.54,-3.50,-284.54,1.00,99.00,99.00,
left turn real_004.trj,988.60,5.23,-360.95,0.00,0.00,0.00,2.58,1.38,-4.56,-4.56,0.71,-13.55,6:27,rear end,1.93,81.32,455,5,2,4.64,2.00,90.60,1.26,0.71,5.23,-360.95,5.23,-360.95,456,5,2,4.76,2.07,77.05,2.58,0.67,6.34,-365.78,6.34,-365.78,1.00,99.00,99.00,
left turn real_004.trj,991.60,-0.02,-259.29,0.00,0.00,0.00,5.01,2.87,2.30,2.30,1.46,-21.44,6:43,rear end,1.41,248.49,396,1,2,4.64,2.00,269.93,0.00,1.41,-0.02,-259.29,-0.02,-259.29,427,1,2,4.61,1.95,248.49,2.87,1.46,-1.15,-254.65,-1.15,-254.65,1.00,99.00,99.00,
left turn real_004.trj,992.80,5.22,-360.11,0.00,0.00,0.00,0.55,0.54,0.09,0.09,0.30,-26.49,6:53,rear end,0.25,64.68,455,5,2,4.64,2.00,90.60,0.01,0.24,5.22,-360.11,5.22,-360.11,458,5,2,4.01,1.85,64.11,0.55,0.30,6.12,-364.51,6.12,-364.51,1.00,99.00,99.00,
left turn real_004.trj,995.60,-1.39,-282.79,0.00,0.00,0.00,10.44,16.30,1.54,1.54,8.28,130.82,1:38,crossing,3.86,220.58,426,10004,1,4.64,2.00,139.35,7.64,8.02,-1.39,-282.79,-1.39,-282.79,427,10001,1,4.61,1.95,270.17,10.24,8.28,-3.51,-281.76,-3.51,-281.76,1.00,99.00,99.00,
left turn real_004.trj,998.20,-0.41,-283.41,0.00,0.00,0.00,11.13,16.04,1.12,1.12,12.72,136.93,1:26,crossing,7.72,263.59,431,10004,1,4.76,2.07,133.26,6.27,12.72,-0.41,-283.41,-0.41,-283.41,441,10001,1,12.40,3.04,270.19,10.87,3.32,-3.50,-284.29,-3.50,-284.29,1.00,99.00,99.00,
left turn real_004.trj,1003.80,0.00,-240.28,0.00,0.00,0.00,3.79,2.48,2.07,2.07,1.41,-23.66,6:47,rear end,1.07,246.27,443,1,2,4.76,2.07,269.93,0.00,1.07,0.00,-240.28,0.00,-240.28,453,1,2,3.75,1.99,246.27,2.48,1.41,-1.18,-236.02,-1.18,-236.02,1.00,99.00,99.00,
left turn real_004.trj,1005.40,-0.02,-259.29,0.00,0.00,0.00,5.30,2.80,2.33,2.33,1.55,-22.58,6:45,rear end,1.25,247.35,396,1,2,4.64,2.00,269.93,0.00,1.25,-0.02,-259.29,-0.02,-259.29,433,1,2,3.75,1.99,247.35,2.80,1.55,-1.22,-255.08,-1.22,-255.08,1.00,99.00,99.00,
left turn real_004.trj,1011.40,-0.01,-252.31,0.00,0.00,0.00,5.97,3.50,2.67,2.67,1.99,-18.71,6:37,rear end,1.99,251.22,436,1,2,3.75,1.99,269.93,0.00,1.99,-0.01,-252.31,-0.01,-252.31,443,1,2,4.76,2.07,251.22,3.50,1.51,-1.18,-248.03,-1.18,-248.03,1.00,99.00,99.00,
left turn real_004.trj,1112.60,5.09,-348.04,0.00,0.00,0.00,5.78,4.27,-0.69,-0.69,2.17,-12.66,6:25,rear end,2.10,77.95,517,5,2,4.64,2.00,90.60,0.00,2.10,5.09,-348.04,5.09,-348.04,524,5,2,4.61,1.95,77.95,4.27,2.17,6.48,-352.72,6.48,-352.72,1.00,99.00,99.00,
left turn real_004.trj,1128.20,-0.04,-272.44,0.00,0.00,0.00,5.05,2.69,1.96,1.96,1.49,-21.93,6:44,rear end,1.19,248.00,483,10006,1,4.64,2.00,269.93,0.00,1.19,-0.04,-272.44,-0.04,-272.44,484,1,2,4.01,1.85,248.00,2.69,1.49,-1.21,-268.10,-1.21,-268.10,1.00,99.00,99.00,
left turn real_004.trj,1134.60,-3.51,-281.98,0.00,0.00,0.00,11.86,16.40,1.56,1.56,8.52,-132.03,10:24,crossing,4.28,237.86,502,10001,1,4.36,1.97,270.21,11.82,8.52,-3.51,-281.98,-3.51,-281.98,505,10004,1,4.64,2.00,138.18,5.94,7.88,-1.04,-282.99,-1.04,-282.99,1.00,99.00,99.00,
